id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1344794977986105345,1344794977986105345,2021-01-01 07:58:02 HKT,2021-01-01,07:58:02,+0800,1073812246537609216,raw_chili,Raw Chili,,#Houston #Astros: It’s only appropriate that our final day of top 2020 moments is one of celebrati...     https://t.co/oCEW10l85l   #Baseball #HoustonAstros #MajorLeagueBaseball #MLB #MLBAmericanLeague #MLBAmericanLeagueWest #Texas  https://t.co/q4QD3Zvu5u,en,[],['https://www.rawchili.com/2373821/houston-astros-its-only-appropriate-that-our-final-day-of-top-2020-moments-is-one-of-celebrati/'],['https://pbs.twimg.com/media/Eqmr59KW4AAkT0U.jpg'],0,0,1,"['houston', 'astros', 'baseball', 'houstonastros', 'majorleaguebaseball', 'mlb', 'mlbamericanleague', 'mlbamericanleaguewest', 'texas']",[],https://twitter.com/raw_chili/status/1344794977986105345,False,,1,https://pbs.twimg.com/media/Eqmr59KW4AAkT0U.jpg,,,,,,,[],,,,
1344794967273664513,1344794967273664513,2021-01-01 07:57:59 HKT,2021-01-01,07:57:59,+0800,1146136235775287296,henryrh59256727,Hen,,"Texas is already one of the hardest places in America to vote, and Greg Abbott, the state’s governor, on Thursday made it even harder.",en,[],[],[],0,0,0,[],[],https://twitter.com/HenryRh59256727/status/1344794967273664513,False,,0,,,,,,,,[],,,,
1344794966925713408,1344794966925713408,2021-01-01 07:57:59 HKT,2021-01-01,07:57:59,+0800,109906225,gamtex,Gerry Gamel,"{'type': 'Point', 'coordinates': [30.9125, -99.2536]}","Just posted a photo @ Katemcy, Texas  https://t.co/gF62d6LxzY",en,[],['https://www.instagram.com/p/CJezz4FL0ov/?igshid=8f7v28mcuq2b'],[],0,0,0,[],[],https://twitter.com/gamtex/status/1344794966925713408,False,,0,,,,,,,,[],,,,
1344794953780752387,1344717975891402759,2021-01-01 07:57:56 HKT,2021-01-01,07:57:56,+0800,97305610,bluediamondldy,BlueDiamondLady,,"@realDonaldTrump Understand... if this judge in Texas overturns the Constitution, we will not stand for it. We will bring this sham administration under control. Do NOT MISTAKE KINDNESS FOR WEAKNESS.",en,[],[],[],0,0,0,[],[],https://twitter.com/Bluediamondldy/status/1344794953780752387,False,,0,,,,,,,,"[{'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': '25073877'}]",,,,
1344794940245762048,1344781138225729537,2021-01-01 07:57:53 HKT,2021-01-01,07:57:53,+0800,1167256229598715905,eulavengeance,⚡~Ei~⚡,,@polaqwym @Ta5tyy2 Its 5:57pm in Texas  so I'm an hour behind 😔,en,[],[],[],1,0,0,[],[],https://twitter.com/EulaVengeance/status/1344794940245762048,False,,0,,,,,,,,"[{'screen_name': 'polaqwym', 'name': 'polaq', 'id': '1122530462440800257'}, {'screen_name': 'Ta5tyy2', 'name': 'Tasty', 'id': '2845832176'}]",,,,
1344794937594945537,1344666527971340289,2021-01-01 07:57:52 HKT,2021-01-01,07:57:52,+0800,986421316772392961,elizabe65275147,Elizabeth Stanton,,@LenniBug He was the first AG to sign on in support of Texas AG suit against pa count.,en,[],[],[],0,0,0,[],[],https://twitter.com/Elizabe65275147/status/1344794937594945537,False,,0,,,,,,,,"[{'screen_name': 'LenniBug', 'name': 'Leonard Bonarek 🚎🚲🚎', 'id': '1091158501739675648'}]",,,,
1344794918884175872,1344794918884175872,2021-01-01 07:57:48 HKT,2021-01-01,07:57:48,+0800,833035854536912899,talktexasoil,TalkTexasOil,,"West Texas makes the news for Football, Snow, and when Wall Street wants to be ugly to us ..",en,[],[],[],0,0,1,[],[],https://twitter.com/TalkTexasOil/status/1344794918884175872,False,https://twitter.com/AnthonyFranzeWX/status/1344754059736215553,0,,,,,,,,[],,,,
1344794914501107714,1344794914501107714,2021-01-01 07:57:47 HKT,2021-01-01,07:57:47,+0800,3331767952,wakeupamericadr,"Wake Up America, the Original",,Father shoots and kills armed burglar threatening his family during home invasion in Texas  https://t.co/EeSknuSlBs,en,[],['https://www.theblaze.com/news/port-arthur-home-invasion-killing?utm_source=theblaze-dailyAM&utm_medium=email&utm_campaign=Daily-Newsletter__AM%202020-12-31&utm_term=ACTIVE%20LIST%20-%20TheBlaze%20Daily%20AM'],[],0,0,0,[],[],https://twitter.com/WakeUpAmericaDR/status/1344794914501107714,False,,0,,,,,,,,[],,,,
1344794904149585922,1344793587234578433,2021-01-01 07:57:44 HKT,2021-01-01,07:57:44,+0800,896504446032769024,jeremywestpirtl,Jeremy West-Pirtle ⭐️ ⭐️,,"@CoachMWatson @CoachBTJordan Coach check out my highlights   Florida LB/DE 2022  Measurements Height - 6’3 Hands - 9.5” Wingspan - 78.25”  Schools that have shown interest - Texas, Virginia Tech, Iowa State, Coastal Carolina and Temple   Soph/Jr Highlights   https://t.co/SwTzDfbmeh  https://t.co/S9UMoLazsd",en,[],['http://hudl.com/v/2EjLED'],"['https://pbs.twimg.com/media/Eqmr1HhXMAEDrtD.jpg', 'https://pbs.twimg.com/media/Eqmr1HiXAAA09Zx.jpg', 'https://pbs.twimg.com/media/Eqmr1H3W8AIS8TW.jpg']",0,0,0,[],[],https://twitter.com/JeremyWestPirtl/status/1344794904149585922,False,,1,https://pbs.twimg.com/media/Eqmr1HhXMAEDrtD.jpg,,,,,,,"[{'screen_name': 'CoachMWatson', 'name': 'Marquise Watson', 'id': '841738608239337472'}, {'screen_name': 'CoachBTJordan', 'name': 'Coach Brandon Jordan', 'id': '1106693311'}]",,,,
1344794903629463552,1344794903629463552,2021-01-01 07:57:44 HKT,2021-01-01,07:57:44,+0800,3120453477,itsyagirlcal,Callie,,I’d give up oxygen before I’d give up Texas Roadhouse rolls,en,[],[],[],0,0,0,[],[],https://twitter.com/itsyagirlcal/status/1344794903629463552,False,,0,,,,,,,,[],,,,
